"Add 350 words to Afrikaans-Dutch (1)","Add 350 unknown words to the Afrikaans-Dutch language pair. A list of previously unknown words can be provided. Please indicate your level in both these languages when claiming this task.",96,"aureianimus,ftyers","Hard","Code","afrikaans,dutch"
"Add 350 words to Afrikaans-Dutch (2)","Add 350 unknown words to the Afrikaans-Dutch language pair. A list of previously unknown words can be provided. Please indicate your level in both these languages when claiming this task.",96,"aureianimus,ftyers","Hard","Code","afrikaans,dutch"
"Add 350 words to Afrikaans-Dutch (3)","Add 350 unknown words to the Afrikaans-Dutch language pair. A list of previously unknown words can be provided. Please indicate your level in both these languages when claiming this task.",96,"aureianimus,ftyers","Hard","Code","afrikaans,dutch"
"Add 100 words to Afrikaans-Dutch (1)","Add 100 unknown words to the Afrikaans-Dutch language pair. A list of previously unknown words can be provided. Please indicate your level in both these languages when claiming this task.",48,"aureianimus,ftyers","Easy","Code","afrikaans,dutch"
"Add 100 words to Afrikaans-Dutch (2)","Add 100 unknown words to the Afrikaans-Dutch language pair. A list of previously unknown words can be provided. Please indicate your level in both these languages when claiming this task.",48,"aureianimus,ftyers","Easy","Code","afrikaans,dutch"
"Add 100 words to Afrikaans-Dutch (3)","Add 100 unknown words to the Afrikaans-Dutch language pair. A list of previously unknown words can be provided. Please indicate your level in both these languages when claiming this task.",48,"aureianimus,ftyers","Easy","Code","afrikaans,dutch"
"Clean the Afrikaans-Dutch pair","Apertium aims to be a closed system. This means that every lemma in the dictionary should be translatable in all inflexions. Currently, about 100 Afrikaans words don't have translations. Add these and ensure that the system is closed afterwards.",72,"aureianimus,ftyers","Easy","Quality","afrikaans,dutch"
"Afrikaans-Dutch tests","Currently, the <a href="http://wiki.apertium.org/wiki/Afrikaans_and_Dutch/Pending_tests">pending tests</a> for Afrikaans-Dutch are incomplete. Complete them and move the passing tests to a page for Regression tests.",72,"aureianimus,ftyers","Easy","Quality","afrikaans,dutch"
